asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-02-29/config.json[MAIN]
asn=48068	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=7 seqnum=38 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=48070	id=6   	App	dropping app packet seqnum=37 for=1 to=2: tx_limit=8 reached[NODE]
asn=48070	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=37 packet buffer: timeslot: 1 channel offset: 3 acked=false, remove packet[NODE]
asn=48070	id=6   	Main	On tx method called from NullRouting
asn=48070	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48087	id=9   	App	dropping app packet seqnum=35 for=1 to=4: tx_limit=8 reached[NODE]
asn=48087	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=35 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=48087	id=9   	Main	On tx method called from NullRouting
asn=48087	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48102	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48103	id=5   	App	dropping app packet seqnum=38 for=1 to=2: tx_limit=8 reached[NODE]
asn=48103	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=8 seqnum=38 packet buffer: timeslot: 6 channel offset: 3 acked=false, remove packet[NODE]
asn=48103	id=5   	Main	On tx method called from NullRouting
asn=48103	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48156	id=7   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=48156	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48156	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 36], channel offset=4 [SCHEDULER NEW]
asn=48156	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 36], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=48156	id=7   	Main	On prepare tx packet method called from NullRouting
asn=48156	id=8   	App	dropping app packet seqnum=30 for=1 to=3: tx_limit=8 reached[NODE]
asn=48156	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=8 seqnum=30 packet buffer: timeslot: 3 channel offset: 4 acked=false, remove packet[NODE]
asn=48156	id=8   	Main	On tx method called from NullRouting
asn=48156	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48162	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48207	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48225	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48249	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=5 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48281	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48319	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=6 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48358	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48362	id=4   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=48362	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48362	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=48362	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=48362	id=4   	Main	On prepare tx packet method called from NullRouting
asn=48368	id=1   	App	rx app packet seqnum=26 from=4[NODE]
asn=48368	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=48368	id=4   	Main	On tx method called from NullRouting
asn=48368	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48379	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48396	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48410	id=10  	App	dropping app packet seqnum=35 for=1 to=4: tx_limit=8 reached[NODE]
asn=48410	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=35 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=48410	id=10  	Main	On tx method called from NullRouting
asn=48410	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48456	id=7   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=48456	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48456	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 37], channel offset=4 [SCHEDULER NEW]
asn=48456	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 37], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=48456	id=7   	Main	On prepare tx packet method called from NullRouting
asn=48477	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48530	id=10  	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=48530	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48530	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 36], channel offset=5 [SCHEDULER NEW]
asn=48530	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 36], channel offset=5 timeslot=5 [SCHEDULER NEW]
asn=48530	id=10  	Main	On prepare tx packet method called from NullRouting
asn=48536	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48569	id=6   	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=48569	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48569	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 38], channel offset=3 [SCHEDULER NEW]
asn=48569	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 38], channel offset=3 timeslot=1 [SCHEDULER NEW]
asn=48569	id=6   	Main	On prepare tx packet method called from NullRouting
asn=48574	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=48589	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48599	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=2 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48634	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48672	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=48673	id=7   	App	dropping app packet seqnum=36 for=1 to=3: tx_limit=8 reached[NODE]
asn=48673	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=8 seqnum=36 packet buffer: timeslot: 2 channel offset: 4 acked=false, remove packet[NODE]
asn=48673	id=7   	Main	On tx method called from NullRouting
asn=48673	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48717	id=3   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=48717	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48717	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=48717	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 26], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=48717	id=3   	Main	On prepare tx packet method called from NullRouting
asn=48717	id=1   	App	rx app packet seqnum=26 from=3[NODE]
asn=48717	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=48717	id=3   	Main	On tx method called from NullRouting
asn=48717	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48725	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48736	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48749	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=48757	id=9   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=48757	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48757	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 36], channel offset=5 [SCHEDULER NEW]
asn=48757	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 36], channel offset=5 timeslot=4 [SCHEDULER NEW]
asn=48757	id=9   	Main	On prepare tx packet method called from NullRouting
asn=48759	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=48776	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48776	id=1   	Main	On tx method called from NullRouting
asn=48776	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=48787	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=2 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=48809	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=5 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48844	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=6 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48848	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48857	id=5   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=48857	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=48857	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 39], channel offset=3 [SCHEDULER NEW]
asn=48857	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 39], channel offset=3 timeslot=6 [SCHEDULER NEW]
asn=48857	id=5   	Main	On prepare tx packet method called from NullRouting
asn=48859	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=48861	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=48871	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=3 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=48887	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=48894	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=3 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=48911	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48963	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=48971	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=4 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=48973	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=48976	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=4 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=48981	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=48998	id=10  	App	dropping app packet seqnum=36 for=1 to=4: tx_limit=8 reached[NODE]
asn=48998	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=36 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=48998	id=10  	Main	On tx method called from NullRouting
asn=48998	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49001	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=49009	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=49018	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=5 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=49036	id=2   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=49036	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49036	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 31], channel offset=2 [SCHEDULER NEW]
asn=49036	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 31], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=49036	id=2   	Main	On prepare tx packet method called from NullRouting
asn=49038	id=1   	App	rx app packet seqnum=31 from=2[NODE]
asn=49038	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=49038	id=2   	Main	On tx method called from NullRouting
asn=49038	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49057	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=7 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=49072	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=49090	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=5 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49092	id=6   	App	dropping app packet seqnum=38 for=1 to=2: tx_limit=8 reached[NODE]
asn=49092	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=38 packet buffer: timeslot: 1 channel offset: 3 acked=false, remove packet[NODE]
asn=49092	id=6   	Main	On tx method called from NullRouting
asn=49092	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49121	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=49130	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=6 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=49137	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=7 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=49139	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=6 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49142	id=2   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=49142	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49142	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 32], channel offset=2 [SCHEDULER NEW]
asn=49142	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 32], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=49142	id=2   	Main	On prepare tx packet method called from NullRouting
asn=49143	id=1   	App	rx app packet seqnum=32 from=2[NODE]
asn=49143	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=49149	id=7   	App	dropping app packet seqnum=37 for=1 to=3: tx_limit=8 reached[NODE]
asn=49149	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=8 seqnum=37 packet buffer: timeslot: 2 channel offset: 4 acked=false, remove packet[NODE]
asn=49149	id=7   	Main	On tx method called from NullRouting
asn=49149	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49157	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=32 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=49157	id=2   	Main	On tx method called from NullRouting
asn=49157	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49167	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=7 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49179	id=9   	App	dropping app packet seqnum=36 for=1 to=4: tx_limit=8 reached[NODE]
asn=49179	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=36 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=49179	id=9   	Main	On tx method called from NullRouting
asn=49179	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49230	id=5   	App	dropping app packet seqnum=39 for=1 to=2: tx_limit=8 reached[NODE]
asn=49230	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=8 seqnum=39 packet buffer: timeslot: 6 channel offset: 3 acked=false, remove packet[NODE]
asn=49230	id=5   	Main	On tx method called from NullRouting
asn=49230	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49267	id=4   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=49267	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49267	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 27], channel offset=2 [SCHEDULER NEW]
asn=49267	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 27], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=49267	id=4   	Main	On prepare tx packet method called from NullRouting
asn=49271	id=1   	App	rx app packet seqnum=27 from=4[NODE]
asn=49271	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=27 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=49271	id=4   	Main	On tx method called from NullRouting
asn=49271	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49397	id=8   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=49397	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49397	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 31], channel offset=4 [SCHEDULER NEW]
asn=49397	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 31], channel offset=4 timeslot=3 [SCHEDULER NEW]
asn=49397	id=8   	Main	On prepare tx packet method called from NullRouting
asn=49402	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49437	id=6   	Node	send keepalive packet to=1[NODE]
asn=49437	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49437	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=49437	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: -1], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=49437	id=6   	Main	On prepare tx packet method called from NullRouting
asn=49437	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=2 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49442	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=49456	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=49477	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=3 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=49479	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=3 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49498	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=4 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=49498	id=6   	Main	On tx method called from NullRouting
asn=49498	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49525	id=10  	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=49525	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49525	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 37], channel offset=5 [SCHEDULER NEW]
asn=49525	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 37], channel offset=5 timeslot=5 [SCHEDULER NEW]
asn=49525	id=10  	Main	On prepare tx packet method called from NullRouting
asn=49530	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=49561	id=5   	App	generate a packet, seqnum=40 for=1 [PACKET_SOURCE]
asn=49561	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49561	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 40], channel offset=3 [SCHEDULER NEW]
asn=49561	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 40], channel offset=3 timeslot=6 [SCHEDULER NEW]
asn=49561	id=5   	Main	On prepare tx packet method called from NullRouting
asn=49566	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49572	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=2 seqnum=37 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=49577	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=4 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49594	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=2 seqnum=40 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49622	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=3 seqnum=40 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49677	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=37 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=49678	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=4 seqnum=40 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49682	id=9   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=49682	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49682	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 37], channel offset=5 [SCHEDULER NEW]
asn=49682	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 37], channel offset=5 timeslot=4 [SCHEDULER NEW]
asn=49682	id=9   	Main	On prepare tx packet method called from NullRouting
asn=49682	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=5 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49683	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=49706	id=3   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=49706	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49706	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 27], channel offset=2 [SCHEDULER NEW]
asn=49706	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 27], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=49706	id=3   	Main	On prepare tx packet method called from NullRouting
asn=49711	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=27 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=49732	id=1   	App	rx app packet seqnum=27 from=3[NODE]
asn=49732	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=27 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=49732	id=3   	Main	On tx method called from NullRouting
asn=49732	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=49752	id=6   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=49752	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=49752	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 39], channel offset=3 [SCHEDULER NEW]
asn=49752	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 39], channel offset=3 timeslot=1 [SCHEDULER NEW]
asn=49752	id=6   	Main	On prepare tx packet method called from NullRouting
asn=49755	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=5 seqnum=40 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=49757	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=49766	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=6 seqnum=31 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=49775	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=37 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=49785	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=49795	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=2 seqnum=37 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
