asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/RR/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/RR/tsch-sim/results/2021-07-20_20-32-26/config.json[MAIN]
asn=15688	id=10  	App	generate a packet, seqnum=6 for=1
asn=15688	id=10  	App	dropping app packet seqnum=6 for=1: no route
asn=15815	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=15815	id=7   	App	generate a packet, seqnum=6 for=1
asn=15815	id=7   	App	dropping app packet seqnum=6 for=1: no route
asn=15941	id=2   	App	generate a packet, seqnum=6 for=1
asn=15941	id=2   	Main	On prepare tx packet method called from NullRouting
asn=15946	id=1   	App	rx app packet seqnum=6 from=2[NODE]
asn=15946	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=15946	id=2   	Main	On tx method called from NullRouting
asn=15974	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=15974	id=8   	App	generate a packet, seqnum=6 for=1
asn=15974	id=8   	App	dropping app packet seqnum=6 for=1: no route
asn=16054	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16054	id=7   	App	generate a packet, seqnum=7 for=1
asn=16054	id=7   	App	dropping app packet seqnum=7 for=1: no route
asn=16161	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16161	id=9   	App	generate a packet, seqnum=7 for=1
asn=16161	id=9   	App	dropping app packet seqnum=7 for=1: no route
asn=16196	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16196	id=5   	App	generate a packet, seqnum=6 for=1
asn=16196	id=5   	App	dropping app packet seqnum=6 for=1: no route
asn=16223	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16223	id=10  	App	generate a packet, seqnum=7 for=1
asn=16223	id=10  	App	dropping app packet seqnum=7 for=1: no route
asn=16261	id=1   	Main	On tx method called from NullRouting
asn=16398	id=4   	App	generate a packet, seqnum=7 for=1
asn=16398	id=4   	Main	On prepare tx packet method called from NullRouting
asn=16401	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=16422	id=1   	App	rx app packet seqnum=7 from=4[NODE]
asn=16422	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=16422	id=4   	Main	On tx method called from NullRouting
asn=16450	id=2   	Main	On tx method called from NullRouting
asn=16473	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16473	id=6   	App	generate a packet, seqnum=7 for=1
asn=16473	id=6   	App	dropping app packet seqnum=7 for=1: no route
asn=16489	id=3   	App	generate a packet, seqnum=2 for=1
asn=16489	id=3   	Main	On prepare tx packet method called from NullRouting
asn=16492	id=1   	App	rx app packet seqnum=2 from=3[NODE]
asn=16492	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=16492	id=3   	Main	On tx method called from NullRouting
asn=16688	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=16688	id=8   	App	generate a packet, seqnum=7 for=1
asn=16688	id=8   	App	dropping app packet seqnum=7 for=1: no route
asn=16760	id=2   	App	generate a packet, seqnum=7 for=1
asn=16760	id=2   	Main	On prepare tx packet method called from NullRouting
asn=16765	id=1   	App	rx app packet seqnum=7 from=2[NODE]
asn=16765	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=16765	id=2   	Main	On tx method called from NullRouting
asn=16786	id=9   	Node	add neighbor id=3
asn=16786	id=9   	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 9
asn=16786	id=10  	Node	add neighbor id=3
asn=16786	id=10  	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 10
asn=16786	id=3   	Main	On tx method called from NullRouting
asn=17031	id=4   	Main	On tx method called from NullRouting
asn=17055	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=17055	id=10  	App	generate a packet, seqnum=8 for=1
asn=17055	id=10  	App	dropping app packet seqnum=8 for=1: no route
asn=17082	id=10  	Node	send keepalive packet to=2[NODE]
asn=17082	id=10  	Main	On prepare tx packet method called from NullRouting
asn=17087	id=10  	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=17087	id=10  	Main	On tx method called from NullRouting
asn=17089	id=6   	Node	send keepalive packet to=2[NODE]
asn=17089	id=6   	Main	On prepare tx packet method called from NullRouting
asn=17094	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=17094	id=6   	Main	On tx method called from NullRouting
asn=17138	id=5   	Node	send keepalive packet to=2[NODE]
asn=17138	id=5   	Main	On prepare tx packet method called from NullRouting
asn=17143	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=17143	id=5   	Main	On tx method called from NullRouting
asn=17251	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=17251	id=8   	App	generate a packet, seqnum=8 for=1
asn=17251	id=8   	App	dropping app packet seqnum=8 for=1: no route
asn=17500	id=1   	Main	On tx method called from NullRouting
asn=17559	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=17559	id=5   	App	generate a packet, seqnum=7 for=1
asn=17559	id=5   	App	dropping app packet seqnum=7 for=1: no route
asn=17615	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=17615	id=7   	App	generate a packet, seqnum=8 for=1
asn=17615	id=7   	App	dropping app packet seqnum=8 for=1: no route
asn=17753	id=2   	App	generate a packet, seqnum=8 for=1
asn=17753	id=2   	Main	On prepare tx packet method called from NullRouting
asn=17759	id=1   	App	rx app packet seqnum=8 from=2[NODE]
asn=17759	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=17773	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=17773	id=2   	Main	On tx method called from NullRouting
asn=17892	id=2   	Main	On tx method called from NullRouting
asn=17921	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=17921	id=9   	App	generate a packet, seqnum=8 for=1
asn=17921	id=9   	App	dropping app packet seqnum=8 for=1: no route
asn=17953	id=4   	App	generate a packet, seqnum=8 for=1
asn=17953	id=4   	Main	On prepare tx packet method called from NullRouting
asn=17955	id=1   	App	rx app packet seqnum=8 from=4[NODE]
asn=17955	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=17955	id=4   	Main	On tx method called from NullRouting
asn=18001	id=-1  	Main	180 seconds, progress 30.00%[SIMULATOR]
asn=18001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=18001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=18001	id=-1  	TSCH	Periodic process called for [Node]
asn=18001	id=1   	Main	On periodic timer method called from NullRouting
asn=18001	id=1   	TSCH	stats: {"idle_listen":2533,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":24,"tx_data":14,"tx_data_rx_ack":0}[NODE]
asn=18001	id=2   	Main	On periodic timer method called from NullRouting
asn=18001	id=2   	TSCH	stats: {"idle_listen":2321,"channel_scan":1477,"rx_data":3,"rx_data_tx_ack":11,"tx_data":12,"tx_data_rx_ack":13}[NODE]
asn=18001	id=3   	Main	On periodic timer method called from NullRouting
asn=18001	id=3   	TSCH	stats: {"idle_listen":415,"channel_scan":15050,"rx_data":2,"rx_data_tx_ack":0,"tx_data":2,"tx_data_rx_ack":2}[NODE]
asn=18001	id=4   	Main	On periodic timer method called from NullRouting
asn=18001	id=4   	TSCH	stats: {"idle_listen":2319,"channel_scan":1477,"rx_data":13,"rx_data_tx_ack":2,"tx_data":11,"tx_data_rx_ack":15}[NODE]
asn=18001	id=5   	Main	On periodic timer method called from NullRouting
asn=18001	id=5   	TSCH	stats: {"idle_listen":2248,"channel_scan":2058,"rx_data":23,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":6}[NODE]
asn=18001	id=6   	Main	On periodic timer method called from NullRouting
asn=18001	id=6   	TSCH	stats: {"idle_listen":2249,"channel_scan":2058,"rx_data":24,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":4}[NODE]
asn=18001	id=7   	Main	On periodic timer method called from NullRouting
asn=18001	id=7   	TSCH	stats: {"idle_listen":1155,"channel_scan":9730,"rx_data":23,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=18001	id=8   	Main	On periodic timer method called from NullRouting
asn=18001	id=8   	TSCH	stats: {"idle_listen":1155,"channel_scan":9730,"rx_data":23,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=18001	id=9   	Main	On periodic timer method called from NullRouting
asn=18001	id=9   	TSCH	stats: {"idle_listen":1741,"channel_scan":5635,"rx_data":22,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=18001	id=10  	Main	On periodic timer method called from NullRouting
asn=18001	id=10  	TSCH	stats: {"idle_listen":2249,"channel_scan":2058,"rx_data":24,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":4}[NODE]
asn=18262	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18262	id=6   	App	generate a packet, seqnum=8 for=1
asn=18262	id=6   	App	dropping app packet seqnum=8 for=1: no route
asn=18277	id=4   	Main	On tx method called from NullRouting
asn=18306	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18306	id=5   	App	generate a packet, seqnum=8 for=1
asn=18306	id=5   	App	dropping app packet seqnum=8 for=1: no route
asn=18324	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18324	id=7   	App	generate a packet, seqnum=9 for=1
asn=18324	id=7   	App	dropping app packet seqnum=9 for=1: no route
asn=18452	id=3   	Main	On tx method called from NullRouting
asn=18548	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18548	id=6   	App	generate a packet, seqnum=9 for=1
asn=18548	id=6   	App	dropping app packet seqnum=9 for=1: no route
asn=18618	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18618	id=10  	App	generate a packet, seqnum=9 for=1
asn=18618	id=10  	App	dropping app packet seqnum=9 for=1: no route
asn=18764	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18764	id=8   	App	generate a packet, seqnum=9 for=1
asn=18764	id=8   	App	dropping app packet seqnum=9 for=1: no route
asn=18769	id=7   	Node	send keepalive packet to=2[NODE]
asn=18769	id=7   	Main	On prepare tx packet method called from NullRouting
asn=18774	id=7   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=18774	id=7   	Main	On tx method called from NullRouting
asn=18799	id=2   	App	generate a packet, seqnum=9 for=1
asn=18799	id=2   	Main	On prepare tx packet method called from NullRouting
asn=18802	id=1   	App	rx app packet seqnum=9 from=2[NODE]
asn=18802	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=18802	id=2   	Main	On tx method called from NullRouting
asn=18804	id=8   	Node	send keepalive packet to=2[NODE]
asn=18804	id=8   	Main	On prepare tx packet method called from NullRouting
asn=18809	id=8   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=18809	id=8   	Main	On tx method called from NullRouting
asn=18853	id=3   	App	generate a packet, seqnum=3 for=1
asn=18853	id=3   	Main	On prepare tx packet method called from NullRouting
asn=18858	id=1   	App	rx app packet seqnum=3 from=3[NODE]
asn=18858	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=18858	id=3   	Main	On tx method called from NullRouting
asn=18900	id=1   	Main	On tx method called from NullRouting
asn=18913	id=4   	App	generate a packet, seqnum=9 for=1
asn=18913	id=4   	Main	On prepare tx packet method called from NullRouting
asn=18914	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=18922	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=18922	id=9   	App	generate a packet, seqnum=9 for=1
asn=18922	id=9   	App	dropping app packet seqnum=9 for=1: no route
asn=18942	id=1   	App	rx app packet seqnum=9 from=4[NODE]
asn=18942	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=18942	id=4   	Main	On tx method called from NullRouting
asn=19262	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=19262	id=5   	App	generate a packet, seqnum=9 for=1
asn=19262	id=5   	App	dropping app packet seqnum=9 for=1: no route
asn=19266	id=4   	App	generate a packet, seqnum=10 for=1
asn=19266	id=4   	Main	On prepare tx packet method called from NullRouting
asn=19271	id=1   	App	rx app packet seqnum=10 from=4[NODE]
asn=19271	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=19271	id=4   	Main	On tx method called from NullRouting
asn=19306	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=19306	id=9   	App	generate a packet, seqnum=10 for=1
asn=19306	id=9   	App	dropping app packet seqnum=10 for=1: no route
asn=19423	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=19423	id=6   	App	generate a packet, seqnum=10 for=1
asn=19423	id=6   	App	dropping app packet seqnum=10 for=1: no route
asn=19481	id=2   	Main	On tx method called from NullRouting
asn=19799	id=2   	App	generate a packet, seqnum=10 for=1
asn=19799	id=2   	Main	On prepare tx packet method called from NullRouting
asn=19799	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=19799	id=8   	App	generate a packet, seqnum=10 for=1
asn=19799	id=8   	App	dropping app packet seqnum=10 for=1: no route
asn=19803	id=1   	App	rx app packet seqnum=10 from=2[NODE]
asn=19803	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=19803	id=2   	Main	On tx method called from NullRouting
asn=19845	id=4   	Main	On tx method called from NullRouting
asn=19859	id=3   	Main	On tx method called from NullRouting
asn=19940	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=19940	id=7   	App	generate a packet, seqnum=10 for=1
asn=19940	id=7   	App	dropping app packet seqnum=10 for=1: no route
asn=20230	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=20230	id=9   	App	generate a packet, seqnum=11 for=1
asn=20230	id=9   	App	dropping app packet seqnum=11 for=1: no route
asn=20266	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=20266	id=5   	App	generate a packet, seqnum=10 for=1
asn=20266	id=5   	App	dropping app packet seqnum=10 for=1: no route
asn=20307	id=1   	Main	On tx method called from NullRouting
asn=20444	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=20444	id=7   	App	generate a packet, seqnum=11 for=1
asn=20444	id=7   	App	dropping app packet seqnum=11 for=1: no route
asn=20532	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=20532	id=10  	App	generate a packet, seqnum=10 for=1
asn=20532	id=10  	App	dropping app packet seqnum=10 for=1: no route
asn=20649	id=2   	App	generate a packet, seqnum=11 for=1
asn=20649	id=2   	Main	On prepare tx packet method called from NullRouting
asn=20650	id=1   	App	rx app packet seqnum=11 from=2[NODE]
asn=20650	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=20666	id=9   	Node	send keepalive packet to=4[NODE]
asn=20666	id=9   	Main	On prepare tx packet method called from NullRouting
asn=20671	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=20671	id=9   	Main	On tx method called from NullRouting
asn=20681	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=20681	id=8   	App	generate a packet, seqnum=11 for=1
asn=20681	id=8   	App	dropping app packet seqnum=11 for=1: no route
asn=20685	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=20685	id=2   	Main	On tx method called from NullRouting
asn=20696	id=3   	App	generate a packet, seqnum=4 for=1
asn=20696	id=3   	Main	On prepare tx packet method called from NullRouting
asn=20699	id=1   	App	rx app packet seqnum=4 from=3[NODE]
asn=20699	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=20699	id=3   	Main	On tx method called from NullRouting
asn=20885	id=4   	App	generate a packet, seqnum=11 for=1
asn=20885	id=4   	Main	On prepare tx packet method called from NullRouting
asn=20888	id=2   	Main	On tx method called from NullRouting
asn=20888	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=20902	id=1   	App	rx app packet seqnum=11 from=4[NODE]
asn=20902	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=20902	id=4   	Main	On tx method called from NullRouting
asn=21034	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21034	id=5   	App	generate a packet, seqnum=11 for=1
asn=21034	id=5   	App	dropping app packet seqnum=11 for=1: no route
asn=21070	id=3   	Main	On tx method called from NullRouting
asn=21075	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21075	id=6   	App	generate a packet, seqnum=11 for=1
asn=21075	id=6   	App	dropping app packet seqnum=11 for=1: no route
asn=21116	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21116	id=7   	App	generate a packet, seqnum=12 for=1
asn=21116	id=7   	App	dropping app packet seqnum=12 for=1: no route
asn=21168	id=4   	Main	On tx method called from NullRouting
asn=21286	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21286	id=8   	App	generate a packet, seqnum=12 for=1
asn=21286	id=8   	App	dropping app packet seqnum=12 for=1: no route
asn=21521	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21521	id=10  	App	generate a packet, seqnum=11 for=1
asn=21521	id=10  	App	dropping app packet seqnum=11 for=1: no route
asn=21695	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21695	id=9   	App	generate a packet, seqnum=12 for=1
asn=21695	id=9   	App	dropping app packet seqnum=12 for=1: no route
asn=21756	id=1   	Main	On tx method called from NullRouting
asn=21791	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=21791	id=5   	App	generate a packet, seqnum=12 for=1
asn=21791	id=5   	App	dropping app packet seqnum=12 for=1: no route
asn=21909	id=2   	App	generate a packet, seqnum=12 for=1
asn=21909	id=2   	Main	On prepare tx packet method called from NullRouting
asn=21910	id=1   	App	rx app packet seqnum=12 from=2[NODE]
asn=21910	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=21910	id=2   	Main	On tx method called from NullRouting
asn=21997	id=4   	App	generate a packet, seqnum=12 for=1
asn=21997	id=4   	Main	On prepare tx packet method called from NullRouting
asn=22001	id=1   	App	rx app packet seqnum=12 from=4[NODE]
asn=22001	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=22001	id=4   	Main	On tx method called from NullRouting
asn=22013	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=22013	id=8   	App	generate a packet, seqnum=13 for=1
asn=22013	id=8   	App	dropping app packet seqnum=13 for=1: no route
asn=22098	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=22098	id=7   	App	generate a packet, seqnum=13 for=1
asn=22098	id=7   	App	dropping app packet seqnum=13 for=1: no route
asn=22110	id=4   	App	generate a packet, seqnum=13 for=1
asn=22110	id=4   	Main	On prepare tx packet method called from NullRouting
asn=22113	id=1   	App	rx app packet seqnum=13 from=4[NODE]
asn=22113	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=22146	id=3   	App	generate a packet, seqnum=5 for=1
asn=22146	id=3   	Main	On prepare tx packet method called from NullRouting
asn=22148	id=2   	Main	On tx method called from NullRouting
asn=22148	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=22148	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=22168	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=22168	id=9   	App	generate a packet, seqnum=13 for=1
asn=22168	id=9   	App	dropping app packet seqnum=13 for=1: no route
asn=22176	id=1   	App	rx app packet seqnum=5 from=3[NODE]
asn=22176	id=3   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=22211	id=4   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=22211	id=4   	Main	On tx method called from NullRouting
asn=22218	id=3   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=22218	id=3   	Main	On tx method called from NullRouting
asn=22225	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=22225	id=10  	App	generate a packet, seqnum=12 for=1
asn=22225	id=10  	App	dropping app packet seqnum=12 for=1: no route
asn=22484	id=3   	Main	On tx method called from NullRouting
asn=22646	id=3   	App	generate a packet, seqnum=6 for=1
asn=22646	id=3   	Main	On prepare tx packet method called from NullRouting
asn=22652	id=1   	App	rx app packet seqnum=6 from=3[NODE]
asn=22652	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=22652	id=3   	Main	On tx method called from NullRouting
asn=22722	id=4   	Main	On tx method called from NullRouting
asn=23086	id=1   	Main	On tx method called from NullRouting
asn=23088	id=10  	Node	send keepalive packet to=2[NODE]
asn=23088	id=10  	Main	On prepare tx packet method called from NullRouting
asn=23093	id=10  	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=23093	id=10  	Main	On tx method called from NullRouting
asn=23095	id=6   	Node	send keepalive packet to=2[NODE]
asn=23095	id=6   	Main	On prepare tx packet method called from NullRouting
asn=23095	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23095	id=6   	App	generate a packet, seqnum=12 for=1
asn=23095	id=6   	App	dropping app packet seqnum=12 for=1: no route
asn=23100	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=23100	id=6   	Main	On tx method called from NullRouting
asn=23111	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23111	id=8   	App	generate a packet, seqnum=14 for=1
asn=23111	id=8   	App	dropping app packet seqnum=14 for=1: no route
asn=23144	id=5   	Node	send keepalive packet to=2[NODE]
asn=23144	id=5   	Main	On prepare tx packet method called from NullRouting
asn=23145	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23145	id=9   	App	generate a packet, seqnum=14 for=1
asn=23145	id=9   	App	dropping app packet seqnum=14 for=1: no route
asn=23149	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=23149	id=5   	Main	On tx method called from NullRouting
asn=23339	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23339	id=7   	App	generate a packet, seqnum=14 for=1
asn=23339	id=7   	App	dropping app packet seqnum=14 for=1: no route
asn=23432	id=3   	App	generate a packet, seqnum=7 for=1
asn=23432	id=3   	Main	On prepare tx packet method called from NullRouting
asn=23436	id=1   	App	rx app packet seqnum=7 from=3[NODE]
asn=23436	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=23436	id=3   	Main	On tx method called from NullRouting
asn=23458	id=4   	App	generate a packet, seqnum=14 for=1
asn=23458	id=4   	Main	On prepare tx packet method called from NullRouting
asn=23464	id=1   	App	rx app packet seqnum=14 from=4[NODE]
asn=23464	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=23464	id=4   	Main	On tx method called from NullRouting
asn=23503	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23503	id=10  	App	generate a packet, seqnum=13 for=1
asn=23503	id=10  	App	dropping app packet seqnum=13 for=1: no route
asn=23548	id=2   	Main	On tx method called from NullRouting
asn=23612	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23612	id=5   	App	generate a packet, seqnum=13 for=1
asn=23612	id=5   	App	dropping app packet seqnum=13 for=1: no route
asn=23700	id=2   	App	generate a packet, seqnum=13 for=1
asn=23700	id=2   	Main	On prepare tx packet method called from NullRouting
asn=23702	id=1   	App	rx app packet seqnum=13 from=2[NODE]
asn=23702	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=23702	id=2   	Main	On tx method called from NullRouting
asn=23712	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=23712	id=6   	App	generate a packet, seqnum=13 for=1
asn=23712	id=6   	App	dropping app packet seqnum=13 for=1: no route
asn=23996	id=3   	Main	On tx method called from NullRouting
asn=24001	id=-1  	Main	240 seconds, progress 40.00%[SIMULATOR]
asn=24001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=24001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=24001	id=-1  	TSCH	Periodic process called for [Node]
asn=24001	id=1   	Main	On periodic timer method called from NullRouting
asn=24001	id=1   	TSCH	stats: {"idle_listen":3367,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":43,"tx_data":18,"tx_data_rx_ack":0}[NODE]
asn=24001	id=2   	Main	On periodic timer method called from NullRouting
asn=24001	id=2   	TSCH	stats: {"idle_listen":3162,"channel_scan":1477,"rx_data":4,"rx_data_tx_ack":16,"tx_data":16,"tx_data_rx_ack":19}[NODE]
asn=24001	id=3   	Main	On periodic timer method called from NullRouting
asn=24001	id=3   	TSCH	stats: {"idle_listen":1254,"channel_scan":15050,"rx_data":8,"rx_data_tx_ack":0,"tx_data":7,"tx_data_rx_ack":9}[NODE]
asn=24001	id=4   	Main	On periodic timer method called from NullRouting
asn=24001	id=4   	TSCH	stats: {"idle_listen":3157,"channel_scan":1477,"rx_data":17,"rx_data_tx_ack":3,"tx_data":15,"tx_data_rx_ack":25}[NODE]
asn=24001	id=5   	Main	On periodic timer method called from NullRouting
asn=24001	id=5   	TSCH	stats: {"idle_listen":3087,"channel_scan":2058,"rx_data":40,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":7}[NODE]
asn=24001	id=6   	Main	On periodic timer method called from NullRouting
asn=24001	id=6   	TSCH	stats: {"idle_listen":3088,"channel_scan":2058,"rx_data":41,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":5}[NODE]
asn=24001	id=7   	Main	On periodic timer method called from NullRouting
asn=24001	id=7   	TSCH	stats: {"idle_listen":1994,"channel_scan":9730,"rx_data":40,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":4}[NODE]
asn=24001	id=8   	Main	On periodic timer method called from NullRouting
asn=24001	id=8   	TSCH	stats: {"idle_listen":1993,"channel_scan":9730,"rx_data":41,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":4}[NODE]
asn=24001	id=9   	Main	On periodic timer method called from NullRouting
asn=24001	id=9   	TSCH	stats: {"idle_listen":2579,"channel_scan":5635,"rx_data":40,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":4}[NODE]
asn=24001	id=10  	Main	On periodic timer method called from NullRouting
asn=24001	id=10  	TSCH	stats: {"idle_listen":3087,"channel_scan":2058,"rx_data":42,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":5}[NODE]
asn=24031	id=4   	Main	On tx method called from NullRouting
asn=24069	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=24069	id=5   	App	generate a packet, seqnum=14 for=1
asn=24069	id=5   	App	dropping app packet seqnum=14 for=1: no route
asn=24486	id=4   	App	generate a packet, seqnum=15 for=1
asn=24486	id=4   	Main	On prepare tx packet method called from NullRouting
asn=24486	id=1   	App	rx app packet seqnum=15 from=4[NODE]
asn=24486	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=24486	id=4   	Main	On tx method called from NullRouting
asn=24493	id=1   	Main	On tx method called from NullRouting
asn=24514	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=24514	id=9   	App	generate a packet, seqnum=15 for=1
asn=24514	id=9   	App	dropping app packet seqnum=15 for=1: no route
asn=24555	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=24555	id=10  	App	generate a packet, seqnum=14 for=1
